Ativo_ID,Data,Valor
103,2024-02-24,15159.77
103,2024-03-01,15179.65
103,2024-03-09,15211.97
103,2024-03-16,15239.92
103,2024-03-23,15266.97
103,2024-03-30,15286.88
103,2024-04-06,15310.48
103,2024-04-13,15333.84
103,2024-04-20,15360.06
103,2024-05-01,15394.14
103,2024-05-04,15403.8
103,2024-05-11,15428.13
103,2024-05-18,15451.47
103,2024-05-25,15473.06
103,2024-06-01,15491.48
103,2024-06-08,15536.12
103,2024-06-15,15559.36
103,2024-06-22,15583.38
103,2024-06-29,15608.96
103,2024-07-06,15640.65
103,2024-07-13,15640.65
103,2024-07-20,15694.3
103,2024-07-27,15724.72
103,2024-08-01,15724.72
103,2024-08-13,15775.47
103,2024-08-17,15793.17
103,2024-08-24,15793.17
103,2024-09-02,15851.36
103,2024-09-07,15871.82
103,2024-09-30,15953.8
103,2024-10-05,15987.37
103,2024-10-18,16031.86
103,2024-10-25,16054.25
103,2024-11-01,16094.04
103,2024-11-09,16123.49
103,2024-11-16,16123.49
103,2024-11-23,16170.87
103,2024-11-30,16247.29
103,2024-12-07,16272.65
103,2024-12-14,16312.11
103,2024-12-21,16326.38
103,2024-12-28,16343.74
103,2024-12-31,16354.43
103,2025-01-09,16407.65
103,2025-01-17,16447.96
103,2025-01-24,16480.57
103,2025-01-31,16506.14
103,2025-02-10,16549.82
103,2025-02-17,16589.68
103,2025-02-22,16617.99
103,2025-03-01,16652.27
103,2025-03-08,16675.05
103,2025-03-12,16695.74
103,2025-03-21,16736.68
103,2025-03-28,16781.33
103,2025-03-31,16788.9
103,2025-04-05,16820.58
103,2025-04-15,16865.29
103,2025-04-19,16887.79
103,2025-04-28,16924.52
103,2025-05-01,16937.42
103,2025-05-10,16980.85
103,2025-05-19,17025.79
103,2025-05-27,17075.31
103,2025-06-01,17106.84
103,2025-06-07,17417.09
103,2025-06-13,17187.34
103,2025-06-20,17219.59
103,2025-06-27,17251.19
103,2025-07-01,17267.09
103,2025-07-12,17342.07
103,2025-07-17,17895.89
103,2025-07-28,17980.18
103,2025-08-01,17460.19
103,2025-08-12,17518.97
103,2025-08-22,17594.88
103,2025-08-29,17627.26
103,2025-09-09,17685.28
103,2025-09-19,17753.53
103,2025-10-01,17822.39
103,2025-10-25,17978.42
103,2025-10-31,18012.98
103,2025-11-10,18064.69
103,2025-11-21,18134.14
103,2025-11-28,18274.59
103,2025-12-12,15429.05
103,2025-12-19,15468.48
103,2026-01-01,15514.11
103,2026-01-24,15646.41
103,2026-01-30,15684.32
103,2026-02-16,15759.71
103,2026-02-27,15814.42
103,2026-03-09,15862.75
103,2026-03-20,15946.29
103,2026-03-31,16001.48
103,2026-04-17,16085.35
103,2026-05-01,16153.94
103,2026-05-13,16209.99
103,2026-05-30,16307.76
103,2026-06-09,16346.81
103,2026-06-16,16393.75
104,2025-09-19,32576.55
104,2025-10-01,32578.91
104,2025-10-25,32955.29
104,2025-10-31,32831.93
104,2025-11-10,33110.24
104,2025-11-21,33428.49
104,2025-11-28,33840.31
104,2025-12-12,33807.82
104,2025-12-19,33309.65
104,2026-01-01,33477.56
104,2026-01-24,33380.86
104,2026-01-30,33884.84
104,2026-02-16,33834.9
104,2026-02-27,33431.37
104,2026-03-09,32887.47
104,2026-03-20,32938.29
104,2026-03-31,33150.33
104,2026-04-17,34195.89
104,2026-05-01,33898.84
104,2026-05-13,33990.85
104,2026-05-30,33763.84
104,2026-06-09,32872.88
104,2026-06-16,33947.8
105,2026-02-27,19978.15
105,2026-03-09,19686.12
105,2026-03-20,19795.75
105,2026-03-31,19912.24
105,2026-04-17,20319.18
105,2026-05-01,20272.02
105,2026-05-13,20347.1
105,2026-05-30,20282.12
105,2026-06-09,78375.23
105,2026-06-16,79516.84
106,2026-02-27,19946.41
106,2026-03-09,19374.54
106,2026-03-20,19319.54
106,2026-03-31,19312.93
106,2026-04-17,19994.79
106,2026-05-01,19790.11
106,2026-05-13,19764.47
106,2026-05-30,19725.6
106,2026-06-09,19230.64
106,2026-06-16,20156.84
107,2026-03-09,19720.74
107,2026-03-20,19813.63
107,2026-03-31,19748.19
107,2026-04-17,20276.9
107,2026-05-01,20172.8
107,2026-05-13,20113.92
107,2026-05-30,20097.96
107,2026-06-09,19607.75
107,2026-06-16,19716.5
108,2025-07-12,20000.0
108,2025-07-17,20012.45
108,2025-07-28,20029.77
108,2025-08-01,20041.73
108,2025-08-12,20040.59
108,2025-08-22,20072.23
108,2025-08-29,20066.79
108,2025-09-09,20188.64
108,2025-09-19,20209.99
108,2025-10-01,20409.8
108,2025-10-25,20539.46
108,2025-10-31,20533.35
108,2025-11-10,20641.18
108,2025-11-21,20695.36
108,2025-11-28,20744.0
108,2025-12-12,20891.16
108,2025-12-19,20966.44
108,2026-01-01,20960.32
108,2026-01-24,21246.84
108,2026-01-30,21296.29
108,2026-02-16,21345.2
108,2026-02-27,21497.99
108,2026-03-09,21549.99
108,2026-03-20,21664.25
108,2026-03-31,21758.46
108,2026-04-17,21906.38
108,2026-05-01,22008.3
108,2026-05-13,22129.26
108,2026-05-30,22220.66
108,2026-06-09,22272.08
108,2026-06-16,22341.92
109,2024-01-06,15157.25
109,2024-01-13,15157.25
109,2024-01-20,15157.25
109,2024-01-27,15157.25
109,2024-01-30,15157.25
109,2024-02-03,14990.69
109,2024-02-10,14990.69
109,2024-02-17,14990.69
109,2024-02-24,14990.69
109,2024-03-01,14990.69
109,2024-03-09,15033.85
109,2024-03-16,15033.85
109,2024-03-23,15033.85
109,2024-03-30,15033.85
109,2024-04-06,15071.99
109,2024-04-13,15071.99
109,2024-04-20,15071.99
109,2024-05-01,15071.99
109,2024-05-04,14796.5
109,2024-05-11,14796.5
109,2024-05-18,14796.5
109,2024-05-25,14796.5
109,2024-06-01,14796.5
109,2024-06-08,15148.55
109,2024-06-15,15148.55
109,2024-06-22,15148.55
109,2024-06-29,15148.55
109,2024-07-06,15003.38
109,2024-07-13,15003.38
109,2024-07-20,15003.38
109,2024-07-27,15003.38
109,2024-08-01,15003.38
109,2024-08-13,15027.2
109,2024-08-17,15027.2
109,2024-08-24,15027.2
109,2024-09-02,15065.13
109,2024-09-07,15065.13
109,2024-09-30,15065.13
109,2024-10-05,15069.57
109,2024-10-18,15069.57
109,2024-10-25,15069.67
109,2024-11-01,15601.76
109,2024-11-09,15601.76
109,2024-11-16,15061.76
109,2024-11-23,15061.77
109,2024-11-30,15061.76
109,2024-12-07,15296.45
109,2024-12-14,15296.46
109,2024-12-21,15296.45
109,2024-12-28,15296.46
109,2024-12-31,15296.46
109,2025-01-09,15342.06
109,2025-01-17,15342.06
109,2025-01-24,15342.06
109,2025-01-31,15342.06
109,2025-02-10,15338.95
109,2025-02-17,15338.95
109,2025-02-22,15338.95
109,2025-03-01,15338.95
109,2025-03-08,15317.44
109,2025-03-12,15317.44
109,2025-03-21,15317.44
109,2025-03-28,15317.44
109,2025-03-31,15317.44
109,2025-04-05,15392.85
109,2025-04-15,15392.85
109,2025-04-19,15392.85
109,2025-04-28,15392.85
109,2025-05-01,15392.85
109,2025-05-10,15275.08
109,2025-05-19,15275.08
109,2025-05-27,15275.09
109,2025-06-01,15275.08
109,2025-06-07,15236.16
109,2025-06-13,15236.17
109,2025-06-20,15236.16
109,2025-06-27,15236.16
109,2025-07-01,15236.15
109,2025-07-12,15421.81
109,2025-07-17,15421.81
109,2025-07-28,15421.81
109,2025-08-01,15421.81
109,2025-08-12,15342.68
109,2025-08-22,15342.68
109,2025-08-29,15342.68
109,2025-09-09,15262.5
109,2025-09-19,15262.5
109,2025-10-01,15262.5
109,2025-10-25,15261.24
109,2025-10-31,15261.24
109,2025-11-10,15252.48
109,2025-11-21,15252.48
109,2025-11-28,15252.48
109,2025-12-12,15272.79
109,2025-12-19,15272.79
109,2026-01-01,15272.79
109,2026-01-24,15198.99
109,2026-01-30,15198.99
109,2026-02-16,15606.36
109,2026-02-27,15606.36
109,2026-03-09,15504.43
109,2026-03-20,15504.43
109,2026-03-31,15504.43
109,2026-04-17,15544.17
109,2026-05-01,15544.17
109,2026-05-13,15525.52
109,2026-05-30,15525.52
109,2026-06-09,15465.06
109,2026-06-16,15465.06
110,2025-03-21,40000.0
110,2025-03-28,40033.85
110,2025-03-31,35801.64
110,2025-04-05,16241.73
110,2025-04-15,16311.91
110,2025-04-19,16333.6
110,2025-04-28,16370.92
110,2025-05-01,16383.78
110,2025-05-10,16423.84
110,2025-05-19,16466.61
110,2025-05-27,16508.85
110,2025-06-01,16529.7
110,2025-06-07,16654.63
110,2025-06-13,16600.13
110,2025-06-20,16628.35
110,2025-06-27,16663.69
110,2025-07-01,16670.85
110,2025-07-12,16735.82
110,2025-07-17,16757.44
110,2025-07-28,16932.21
110,2025-08-01,16844.66
110,2025-08-12,16895.82
110,2025-08-22,16954.33
110,2025-08-29,16990.82
110,2025-09-09,17042.05
110,2025-09-19,17130.21
110,2025-10-01,17191.84
110,2025-10-25,17322.89
110,2025-10-31,17361.68
110,2025-11-10,17408.13
110,2025-11-21,17471.1
110,2025-11-28,17510.24
110,2025-12-12,17587.96
110,2025-12-19,17740.16
110,2026-01-01,9677.15
110,2026-01-24,38915.67
110,2026-01-30,38958.23
110,2026-02-16,39128.19
110,2026-02-27,39319.73
110,2026-03-09,39421.17
110,2026-03-20,39610.49
110,2026-03-31,39730.59
110,2026-04-17,39935.75
110,2026-05-01,40074.73
110,2026-05-13,40210.49
110,2026-05-30,40456.33
110,2026-06-09,40647.96
110,2026-06-16,40734.16
111,2024-01-06,30344.07
111,2024-01-13,30344.07
111,2024-01-20,30344.07
111,2024-01-27,30256.07
111,2024-01-30,30256.07
111,2024-02-03,30295.47
111,2024-02-10,30256.07
111,2024-02-17,30256.07
111,2024-02-24,30400.12
111,2024-03-01,30473.08
111,2024-03-09,30400.12
111,2024-03-16,30400.12
111,2024-03-23,30400.12
111,2024-03-30,30356.28
111,2024-04-06,30356.28
111,2024-04-13,30418.4
111,2024-04-20,30356.38
111,2024-05-01,30308.97
111,2024-05-04,30308.97
111,2024-05-11,30308.97
111,2024-05-18,30308.97
111,2024-05-25,30100.88
111,2024-06-01,30116.4
111,2024-06-08,30100.88
111,2024-06-15,30100.88
111,2024-06-22,30396.88
111,2024-06-29,30396.88
111,2024-07-06,30469.03
111,2024-07-13,30396.38
111,2024-07-20,30396.38
111,2024-07-27,30149.33
111,2024-08-01,30172.3
111,2024-08-13,30149.33
111,2024-08-17,30149.33
111,2024-08-24,30500.61
111,2024-09-02,30500.61
111,2024-09-07,30500.61
111,2024-09-30,30542.07
111,2024-10-05,30542.07
111,2024-10-18,30542.07
111,2024-10-25,30514.33
111,2024-11-01,30514.33
111,2024-11-09,30433.12
111,2024-11-16,30433.12
111,2024-11-23,30433.11
111,2024-11-30,30607.11
111,2024-12-07,30607.12
111,2024-12-14,30607.11
111,2024-12-21,30674.36
111,2024-12-28,30674.37
111,2024-12-31,30674.37
111,2025-01-09,30674.37
111,2025-01-17,30674.37
111,2025-01-24,30815.87
111,2025-01-31,30373.08
111,2025-02-10,30373.08
111,2025-02-17,30373.08
111,2025-02-22,30796.61
111,2025-03-01,30796.61
111,2025-03-08,30796.61
111,2025-03-12,30796.61
111,2025-03-21,30725.05
111,2025-03-28,30725.05
111,2025-03-31,30725.05
111,2025-04-05,30725.05
111,2025-04-15,30725.05
111,2025-04-19,30725.05
111,2025-04-28,30647.17
111,2025-05-01,30647.17
111,2025-05-10,30647.17
111,2025-05-19,30647.17
111,2025-05-27,30695.98
111,2025-06-01,30842.89
111,2025-06-07,30695.98
111,2025-06-13,30695.97
111,2025-06-20,30648.18
111,2025-06-27,30648.18
111,2025-07-01,30648.17
111,2025-07-12,30648.18
111,2025-07-17,30648.18
111,2025-07-28,30700.6
111,2025-08-01,30700.6
111,2025-08-12,30700.6
111,2025-08-22,30756.83
111,2025-08-29,30756.83
111,2025-09-09,30756.83
111,2025-09-19,30462.9
111,2025-10-01,30462.9
111,2025-10-25,30178.55
111,2025-10-31,30478.25
111,2025-11-10,30496.83
111,2025-11-21,30496.83
111,2025-11-28,30496.83
111,2025-12-12,30499.66
111,2025-12-19,30499.66
111,2026-01-01,30499.66
111,2026-01-24,30670.05
111,2026-01-30,30670.05
111,2026-02-16,30659.91
111,2026-02-27,30659.91
111,2026-03-09,30719.49
111,2026-03-20,30719.49
111,2026-03-31,30719.49
111,2026-04-17,30819.01
111,2026-05-01,30819.01
111,2026-05-13,30908.06
111,2026-05-30,30908.06
111,2026-06-09,30860.34
111,2026-06-16,30860.34
112,2024-01-06,22419.21
112,2024-01-13,22419.21
112,2024-01-20,22419.21
112,2024-01-27,22419.21
112,2024-01-30,22419.21
112,2024-02-03,22419.21
112,2024-02-10,22777.18
112,2024-02-17,22777.18
112,2024-02-24,22777.18
112,2024-03-01,22777.18
112,2024-03-09,22995.32
112,2024-03-16,22995.32
112,2024-03-23,22995.32
112,2024-03-30,22995.32
112,2024-04-06,23223.81
112,2024-04-13,23223.81
112,2024-04-20,23223.81
112,2024-05-01,23223.81
112,2024-05-04,23223.81
112,2024-05-11,23467.58
112,2024-05-18,23467.58
112,2024-05-25,23467.58
112,2024-06-01,23467.58
112,2024-06-08,23706.49
112,2024-06-15,23706.49
112,2024-06-22,23706.49
112,2024-06-29,23706.49
112,2024-07-06,23937.08
112,2024-07-13,23937.08
112,2024-07-20,23937.08
112,2024-07-27,23937.08
112,2024-08-01,24204.34
112,2024-08-13,24204.34
112,2024-08-17,24204.34
112,2024-08-24,24204.34
112,2024-09-02,24462.77
112,2024-09-07,24462.77
112,2024-09-30,24462.77
112,2024-10-05,24713.64
112,2024-10-18,24713.64
112,2024-10-25,24713.64
112,2024-11-01,24983.1
112,2024-11-09,24983.1
112,2024-11-16,24983.1
112,2024-11-23,24983.11
112,2024-11-30,24983.1
112,2024-12-07,25235.71
112,2024-12-14,25235.7
112,2024-12-21,25235.71
112,2024-12-28,25235.71
112,2024-12-31,25235.71
112,2025-01-09,25518.34
112,2025-01-17,25518.34
112,2025-01-24,25518.34
112,2025-01-31,25518.34
112,2025-02-10,25827.53
112,2025-02-17,25827.53
112,2025-02-22,25827.53
112,2025-03-01,25827.53
112,2025-03-08,26128.06
112,2025-03-12,26128.06
112,2025-03-21,26128.06
112,2025-03-28,26128.06
112,2025-03-31,26128.06
112,2025-04-05,26355.34
112,2025-04-15,26355.34
112,2025-04-19,26355.34
112,2025-04-28,26355.34
112,2025-05-01,26355.34
112,2025-05-10,26402.34
112,2025-05-19,26402.34
112,2025-05-27,26402.35
112,2025-06-01,26402.34
112,2025-06-07,26391.34
112,2025-06-13,26391.33
112,2025-06-20,26391.34
112,2025-06-27,26391.34
112,2025-07-01,26391.34
112,2025-07-12,26369.1
112,2025-07-17,26369.11
112,2025-07-28,26369.1
112,2025-08-01,26369.1
112,2025-08-12,26344.11
112,2025-08-22,26344.11
112,2025-08-29,26344.11
112,2025-09-09,26332.53
112,2025-09-19,26332.53
112,2025-10-01,26332.53
112,2025-10-25,26316.09
112,2025-10-31,26316.09
112,2025-11-10,26299.1
112,2025-11-21,26299.1
112,2025-11-28,26299.1
112,2025-12-12,26287.86
112,2025-12-19,26287.86
112,2026-01-01,26287.86
112,2026-01-24,26270.91
112,2026-01-30,26270.91
112,2026-02-16,26259.37
112,2026-02-27,26259.37
112,2026-03-09,26249.33
112,2026-03-20,26249.33
112,2026-03-31,26249.33
112,2026-04-17,26235.68
112,2026-05-01,26235.68
112,2026-05-13,26224.61
112,2026-05-30,26224.61
112,2026-06-09,26213.08
112,2026-06-16,26213.08
113,2024-01-06,25568.82
113,2024-01-13,25568.82
113,2024-01-20,25568.82
113,2024-01-27,26897.72
113,2024-01-30,26697.73
113,2024-02-03,26697.73
113,2024-02-10,26697.73
113,2024-02-17,26697.73
113,2024-02-24,27210.26
113,2024-03-01,27210.26
113,2024-03-09,27210.26
113,2024-03-16,27210.26
113,2024-03-23,27212.96
113,2024-03-30,27212.96
113,2024-04-06,27212.96
113,2024-04-13,27766.2
113,2024-04-20,27212.96
113,2024-05-01,27205.52
113,2024-05-04,27205.52
113,2024-05-11,27205.52
113,2024-05-18,27205.52
113,2024-05-25,27205.52
113,2024-06-01,26673.17
113,2024-06-08,26673.17
113,2024-06-15,26673.17
113,2024-06-22,26631.54
113,2024-06-29,26631.54
113,2024-07-06,26631.54
113,2024-07-13,26631.54
113,2024-07-20,26631.54
113,2024-07-27,26390.62
113,2024-08-01,26390.62
113,2024-08-13,26390.62
113,2024-08-17,26390.62
113,2024-08-24,26605.2
113,2024-09-02,26605.2
113,2024-09-07,26605.2
113,2024-09-30,26725.39
113,2024-10-05,26725.39
113,2024-10-18,26725.39
113,2024-10-25,26668.71
113,2024-11-01,26668.71
113,2024-11-09,26668.71
113,2024-11-16,26668.71
113,2024-11-23,26668.7
113,2024-11-30,26549.14
113,2024-12-07,26549.15
113,2024-12-14,26549.14
113,2024-12-21,26610.88
113,2024-12-28,26610.88
113,2024-12-31,26610.88
113,2025-01-09,26610.88
113,2025-01-17,26610.88
113,2025-01-24,26610.88
113,2025-01-31,26711.97
113,2025-02-10,26711.97
113,2025-02-17,26711.97
113,2025-02-22,26894.78
113,2025-03-01,26894.78
113,2025-03-08,26894.78
113,2025-03-12,26894.78
113,2025-03-21,26933.33
113,2025-03-28,26933.33
113,2025-03-31,26933.33
113,2025-04-05,26933.33
113,2025-04-15,26933.33
113,2025-04-19,26933.33
113,2025-04-28,26952.3
113,2025-05-01,26952.3
113,2025-05-10,26952.3
113,2025-05-19,26952.3
113,2025-05-27,26952.31
113,2025-06-01,26934.14
113,2025-06-07,26934.15
113,2025-06-13,26934.14
113,2025-06-20,26934.15
113,2025-06-27,26934.14
113,2025-07-01,26934.15
113,2025-07-12,26934.14
113,2025-07-17,26934.14
113,2025-07-28,26884.72
113,2025-08-01,26884.72
113,2025-08-12,26884.72
113,2025-08-22,26900.26
113,2025-08-29,26900.26
113,2025-09-09,26900.26
113,2025-09-19,26900.26
113,2025-10-01,26900.26
113,2025-10-25,26976.02
113,2025-10-31,26976.02
113,2025-11-10,26976.02
113,2025-11-21,26976.59
113,2025-11-28,27019.9
113,2025-12-12,27019.9
113,2025-12-19,27019.9
113,2026-01-01,27001.69
113,2026-01-24,25737.23
113,2026-01-30,25737.23
113,2026-02-16,25737.23
113,2026-02-27,25737.23
113,2026-03-09,25737.23
113,2026-03-20,25737.23
113,2026-03-31,25737.23
113,2026-04-17,25586.58
113,2026-05-01,25553.84
113,2026-05-13,25553.84
113,2026-05-30,25573.61
113,2026-06-09,25573.61
113,2026-06-16,25573.61
114,2024-01-06,20362.81
114,2024-01-13,20362.81
114,2024-01-20,20236.01
114,2024-01-27,20236.01
114,2024-01-30,20236.01
114,2024-02-03,20236.01
114,2024-02-10,20236.01
114,2024-02-17,20236.01
114,2024-02-24,20236.01
114,2024-03-01,20268.01
114,2024-03-09,20405.33
114,2024-03-16,20405.33
114,2024-03-23,20369.82
114,2024-03-30,20369.82
114,2024-04-06,20369.82
114,2024-04-13,20462.02
114,2024-04-20,20462.02
114,2024-05-01,20335.15
114,2024-05-04,20335.15
114,2024-05-11,20335.15
114,2024-05-18,20335.15
114,2024-05-25,20335.15
114,2024-06-01,20218.8
114,2024-06-08,20218.8
114,2024-06-15,20218.8
114,2024-06-22,20304.53
114,2024-06-29,20304.53
114,2024-07-06,20304.53
114,2024-07-13,20304.53
114,2024-07-20,20304.53
114,2024-07-27,20603.98
114,2024-08-01,20603.98
114,2024-08-13,20603.98
114,2024-08-17,20603.98
114,2024-08-24,20414.01
114,2024-09-02,20414.01
114,2024-09-07,20414.01
114,2024-09-30,20469.27
114,2024-10-05,20469.27
114,2024-10-18,20343.9
114,2024-10-25,20343.9
114,2024-11-01,20343.9
114,2024-11-09,20343.9
114,2024-11-16,20343.9
114,2024-11-23,20343.91
114,2024-11-30,20343.9
114,2024-12-07,20385.3
114,2024-12-14,20385.31
114,2024-12-21,20385.3
114,2024-12-28,20385.3
114,2024-12-31,20385.3
114,2025-01-09,20533.78
114,2025-01-17,20533.78
114,2025-01-24,20533.78
114,2025-01-31,20294.7
114,2025-02-10,20294.7
114,2025-02-17,20294.7
114,2025-02-22,20118.5
114,2025-03-01,20118.5
114,2025-03-08,20118.5
114,2025-03-12,20118.5
114,2025-03-21,20212.17
114,2025-03-28,20212.17
114,2025-03-31,20212.17
114,2025-04-05,20212.17
114,2025-04-15,20212.17
114,2025-04-19,20212.17
114,2025-04-28,20287.54
114,2025-05-01,20287.54
114,2025-05-10,20287.54
114,2025-05-19,20287.54
114,2025-05-27,20345.84
114,2025-06-01,20245.84
114,2025-06-07,20345.74
114,2025-06-13,20345.84
114,2025-06-20,20448.14
114,2025-06-27,20448.14
114,2025-07-01,20448.15
114,2025-07-12,20560.18
114,2025-07-17,20447.14
114,2025-07-28,20590.02
114,2025-08-01,20590.02
114,2025-08-12,20590.02
114,2025-08-22,20433.29
114,2025-08-29,20433.29
114,2025-09-09,20433.29
114,2025-09-19,20137.65
114,2025-10-01,20137.25
114,2025-10-25,20310.2
114,2025-10-31,20310.2
114,2025-11-10,20213.51
114,2025-11-21,20213.51
114,2025-11-28,20213.51
114,2025-12-12,20527.3
114,2025-12-19,20524.3
114,2026-01-01,20524.3
114,2026-01-24,20576.71
114,2026-01-30,20576.71
114,2026-02-16,20576.18
114,2026-02-27,20767.78
114,2026-03-09,20611.86
114,2026-03-20,20611.86
114,2026-03-31,20611.86
114,2026-04-17,20512.02
114,2026-05-01,20512.02
114,2026-05-13,20382.54
114,2026-05-30,20382.54
114,2026-06-09,20337.47
114,2026-06-16,20337.47
115,2026-01-01,30000.0
115,2026-01-24,30045.64
115,2026-01-30,30045.64
115,2026-02-16,30045.64
115,2026-02-27,30403.04
115,2026-03-09,30403.04
115,2026-03-20,30494.49
115,2026-03-31,30494.49
115,2026-04-17,30494.49
115,2026-05-01,30467.41
115,2026-05-13,30467.41
115,2026-05-30,30466.02
115,2026-06-09,30466.02
115,2026-06-16,30466.02
116,2025-09-09,10000.0
116,2025-09-19,10000.0
116,2025-10-01,10000.0
116,2025-10-25,10111.31
116,2025-10-31,10111.31
116,2025-11-10,10111.31
116,2025-11-21,10111.31
116,2025-11-28,10218.31
116,2025-12-12,10218.31
116,2025-12-19,10218.31
116,2026-01-01,10270.63
116,2026-01-24,10350.71
116,2026-01-30,10350.71
116,2026-02-16,10350.71
116,2026-02-27,10432.82
116,2026-03-09,10432.82
116,2026-03-20,10514.57
116,2026-03-31,10514.57
116,2026-04-17,10514.57
116,2026-05-01,10597.26
116,2026-05-13,10597.26
116,2026-05-30,10680.46
116,2026-06-09,10680.46
116,2026-06-16,10680.46
117,2024-10-05,20000.0
117,2024-10-18,20000.0
117,2024-10-25,20000.0
117,2024-11-01,20000.0
117,2024-11-09,20000.0
117,2024-11-16,20000.0
117,2024-11-23,20000.1
117,2024-11-30,19972.08
117,2024-12-07,19972.09
117,2024-12-14,19972.08
117,2024-12-21,19972.07
117,2024-12-28,19824.17
117,2024-12-31,19824.17
117,2025-01-09,19824.17
117,2025-01-17,19824.17
117,2025-01-24,19568.47
117,2025-01-31,19568.47
117,2025-02-10,19568.47
117,2025-02-17,19568.47
117,2025-02-22,19568.47
117,2025-03-01,19628.8
117,2025-03-08,19628.8
117,2025-03-12,19628.8
117,2025-03-21,19628.8
117,2025-03-28,19628.8
117,2025-03-31,19628.8
117,2025-04-05,19504.84
117,2025-04-15,19504.84
117,2025-04-19,19504.84
117,2025-04-28,19504.84
117,2025-05-01,19504.84
117,2025-05-10,19427.78
117,2025-05-19,19427.78
117,2025-05-27,19466.15
117,2025-06-01,19466.15
117,2025-06-07,19446.16
117,2025-06-13,19466.15
117,2025-06-20,19549.21
117,2025-06-27,19549.22
117,2025-07-01,19549.21
117,2025-07-12,19549.21
117,2025-07-17,19549.21
117,2025-07-28,19608.69
117,2025-08-01,19608.69
117,2025-08-12,19608.69
117,2025-08-22,19507.71
117,2025-08-29,19507.71
117,2025-09-09,19507.71
117,2025-09-19,19507.71
117,2025-10-01,19564.0
117,2025-10-25,19550.1
117,2025-10-31,19550.1
117,2025-11-10,19550.1
117,2025-11-21,19550.1
117,2025-11-28,19678.58
117,2025-12-12,19678.58
117,2025-12-19,19779.63
117,2026-01-01,19779.63
117,2026-01-24,19779.63
117,2026-01-30,19791.16
117,2026-02-16,19791.16
117,2026-02-27,19820.06
117,2026-03-09,19820.06
117,2026-03-20,19820.06
117,2026-03-31,19844.88
117,2026-04-17,19844.88
117,2026-05-01,19844.88
117,2026-05-13,19842.74
117,2026-05-30,19842.74
117,2026-06-09,19805.67
117,2026-06-16,19805.67
118,2024-06-29,10410.0
118,2024-07-06,10420.07
118,2024-07-13,10452.05
118,2024-07-20,10481.72
118,2024-07-27,10493.75
118,2024-08-01,10536.9
118,2024-08-13,10625.53
118,2024-08-17,10677.11
118,2024-08-24,10678.21
118,2024-09-02,10672.99
118,2024-09-07,10712.56
118,2024-09-30,10711.1
118,2024-10-05,10721.94
118,2024-10-18,10700.79
118,2024-10-25,10690.69
118,2024-11-01,10591.24
118,2024-11-09,10643.95
118,2024-11-16,10627.35
118,2024-11-23,10639.4
118,2024-11-30,10581.46
118,2024-12-07,10483.01
118,2024-12-14,10335.61
118,2024-12-21,10234.71
118,2024-12-28,10162.12
118,2024-12-31,10162.4
118,2025-01-09,10146.25
118,2025-01-17,10202.01
118,2025-01-24,10246.36
118,2025-01-31,10279.07
118,2025-02-10,10200.23
118,2025-02-17,10221.62
118,2025-02-22,10257.6
118,2025-03-01,10359.27
118,2025-03-08,10248.47
118,2025-03-12,10272.19
118,2025-03-21,10334.55
118,2025-03-28,10429.71
118,2025-03-31,10420.58
118,2025-04-05,10335.2
118,2025-04-15,10314.13
118,2025-04-19,10308.76
118,2025-04-28,10268.27
118,2025-05-01,10296.81
118,2025-05-10,10260.06
118,2025-05-19,10319.34
118,2025-05-27,10315.81
118,2025-06-01,10345.16
118,2025-06-07,10274.4
118,2025-06-13,10350.67
118,2025-06-20,10316.61
118,2025-06-27,10383.92
118,2025-07-01,10396.22
118,2025-07-12,10422.58
118,2025-07-17,10424.21
118,2025-07-28,10479.87
118,2025-08-01,10525.56
118,2025-08-12,10444.49
118,2025-08-22,10537.55
118,2025-08-29,10565.16
118,2025-09-09,10562.73
118,2025-09-19,10642.76
118,2025-10-01,10668.09
118,2025-10-25,10680.72
118,2025-10-31,10626.73
118,2025-11-10,10574.76
118,2025-11-21,10677.67
118,2025-11-28,10695.54
118,2025-12-12,10699.72
118,2025-12-19,10700.01
118,2026-01-01,10682.8
118,2026-01-24,10749.86
118,2026-01-30,10777.37
118,2026-02-16,10695.13
118,2026-02-27,10701.44
118,2026-03-09,10628.84
118,2026-03-20,10350.27
118,2026-03-31,10612.06
118,2026-04-17,10367.81
118,2026-05-01,10423.72
118,2026-05-13,10339.6
118,2026-05-30,10467.42
118,2026-06-09,10472.68
118,2026-06-16,10472.05
119,2025-08-01,20000.0
119,2025-08-12,20021.07
119,2025-08-22,20121.28
119,2025-08-29,20265.75
119,2025-09-09,20361.82
119,2025-09-19,20431.47
119,2025-10-01,20492.32
119,2025-10-25,20635.56
119,2025-10-31,20663.9
119,2025-11-10,20724.79
119,2025-11-21,20822.9
119,2025-11-28,20910.49
119,2025-12-12,21006.97
119,2025-12-19,21070.24
119,2026-01-01,21196.74
119,2026-01-24,20919.48
119,2026-01-30,21034.57
119,2026-02-16,21126.89
119,2026-02-27,21229.38
119,2026-03-09,21313.91
119,2026-03-20,21403.09
119,2026-03-31,21526.44
119,2026-04-17,21610.72
119,2026-05-01,21316.17
119,2026-05-13,21379.23
119,2026-05-30,21531.27
119,2026-06-09,21605.46
119,2026-06-16,21627.06
120,2025-11-28,0.01
120,2025-12-12,20000.0
